,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1833,28059954,1.0,True,Centrum-Oost,52.36828,4.91473,Entire home/apt,2,1,1,13,189.0,3,15,True,0,0,4.94,True,94.5,567.0,0.07,0.19,0.22,4.99,0.0,876.8767123287671
1834,28064282,0.5900000000000001,True,Centrum-Oost,52.36834,4.90883,Entire home/apt,2,1,1,9,235.0,3,14,True,3,2,5.0,True,117.5,705.0,0.05,0.14,0.21,4.99,0.019178082191780823,1175.123287671233
1835,28102597,0.95,True,Centrum-West,52.371,4.88275,Entire home/apt,2,1,1,7,189.0,5,8,True,0,0,4.83,True,94.5,945.0,0.08,0.14,0.18,4.99,0.0,945.0
1836,28146045,1.0,True,Slotervaart,52.359398,4.825566,Private room,2,1,1,4,80.0,3,300,True,1,3,4.89,True,40.0,240.0,0.08,0.12,0.16,4.99,0.0821917808219178,366.24657534246575
1837,28146773,,True,De Baarsjes - Oud-West,52.37268,4.86148,Entire home/apt,2,1,2,13,189.0,3,7,True,0,0,4.93,True,94.5,567.0,0.07,0.11,0.19,4.99,0.0,945.0
1838,28198817,0.89,True,Centrum-Oost,52.37372,4.90541,Entire home/apt,4,2,3,7,271.0,5,1125,True,2,2,4.97,True,67.75,1355.0,0.02,0.13,0.23,4.99,0.2219178082191781,1355.0
1839,28215817,0.37,True,Centrum-Oost,52.35945,4.89665,Entire home/apt,2,1,1,5,232.0,4,1125,True,0,2,4.94,True,116.0,928.0,0.09,0.26,0.28,4.99,0.0136986301369863,1160.6164383561643
1840,28234064,0.66,True,De Pijp - Rivierenbuurt,52.35639,4.89057,Entire home/apt,4,2,2,8,190.0,3,1125,True,0,0,4.59,True,47.5,570.0,0.07,0.16,0.2,4.99,0.0,1186.3698630136987
1841,28236509,1.0,True,Watergraafsmeer,52.35247,4.93757,Private room,4,1,2,9,225.0,3,30,True,4,0,4.94,True,56.25,675.0,0.08,0.16,0.21,4.99,0.45879120879120877,1093.392857142857
1842,28252823,0.8200000000000001,True,De Pijp - Rivierenbuurt,52.35767,4.89973,Entire home/apt,4,2,2,8,220.0,3,60,True,0,0,4.93,True,55.0,660.0,0.1,0.2,0.24,4.99,0.0,1356.6712328767123
1843,28270449,0.77,True,De Pijp - Rivierenbuurt,52.35494,4.89681,Entire home/apt,4,2,2,15,288.0,7,180,True,13,1,4.55,True,72.0,2016.0,0.05,0.16,0.3,4.99,0.3506849315068493,1204.3835616438357
1844,28329497,0.68,True,Centrum-West,52.37035,4.87536,Entire home/apt,3,2,2,11,250.0,7,1125,True,0,0,5.0,True,83.33,1750.0,0.08,0.21,0.35000000000000003,4.99,0.0,1265.2054794520548
1845,28448785,0.4,True,Centrum-Oost,52.36206,4.90517,Entire home/apt,4,2,2,11,355.0,7,365,True,5,0,4.61,True,88.75,2485.0,0.07,0.32,0.27,4.99,0.08767123287671233,1792.5342465753424
1846,28515027,0.33,True,De Baarsjes - Oud-West,52.37034,4.87321,Entire home/apt,4,2,2,16,400.0,3,19,True,1,1,4.35,True,100.0,1200.0,0.15,0.15,0.19,10.99,0.0027397260273972603,2000.0
1847,28516161,0.9,True,IJburg - Zeeburgereiland,52.34736,5.00617,Private room,2,1,1,5,85.0,3,1125,True,1,2,4.96,True,42.5,255.0,0.07,0.11,0.16,4.99,0.0027397260273972603,425.0
1848,28517324,1.0,True,Geuzenveld - Slotermeer,52.37763,4.83702,Entire home/apt,2,1,1,7,114.0,3,1125,True,4,1,5.0,True,57.0,342.0,0.08,0.07,0.21,4.99,0.03867403314917127,536.7403314917127
1849,28544205,0.99,True,Centrum-West,52.38031,4.88858,Private room,4,1,2,10,224.0,1,1125,True,2,2,4.67,True,56.0,224.0,0.07,0.18,0.19,4.99,0.6750700280112045,1063.6554621848738
1850,28578641,0.61,True,De Baarsjes - Oud-West,52.36607,4.8748,Entire home/apt,4,2,2,14,275.0,4,1125,True,0,0,4.92,True,68.75,1100.0,0.08,0.16,0.17,4.99,0.0136986301369863,1403.3013698630136
1851,28582447,0.77,True,De Baarsjes - Oud-West,52.36949,4.85268,Entire home/apt,4,2,2,7,129.0,3,1125,True,0,1,4.92,True,32.25,387.0,0.06,0.16,0.16,4.99,0.0,645.0
1852,28603995,1.0,True,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1,1,12,182.0,3,5,True,8,4,4.92,True,91.0,546.0,0.08,0.25,0.17,4.99,0.8082191780821918,908.1643835616438
1853,28706467,,True,Centrum-Oost,52.36828,4.92953,Entire home/apt,4,2,2,12,365.0,3,30,True,0,2,4.83,True,91.25,1095.0,0.07,0.19,0.26,4.99,0.043835616438356165,1825.0
1854,28750364,0.43000000000000005,True,Centrum-West,52.36822,4.88228,Entire home/apt,2,1,1,19,475.0,3,1125,True,0,1,4.57,True,237.5,1425.0,0.08,0.17,0.2,10.99,0.0,2375.0
1855,28757751,0.8700000000000001,True,Centrum-West,52.3743,4.89216,Private room,2,1,1,1,104.0,3,30,True,0,10,4.95,True,52.0,312.0,0.06,0.19,0.18,4.99,0.2245508982035928,647.3053892215569
1856,28768768,0.79,True,De Pijp - Rivierenbuurt,52.34438,4.90522,Entire home/apt,4,2,2,4,200.0,4,8,True,0,0,4.67,True,50.0,800.0,0.08,0.21,0.23,4.99,0.0273972602739726,1000.0
1857,28806971,0.45000000000000007,True,Zuid,52.35457,4.86748,Entire home/apt,6,3,4,22,430.0,3,30,True,0,1,4.24,True,71.67,1290.0,0.12,0.2,0.26,10.99,0.0273972602739726,2546.301369863014
1858,28854693,0.4,True,Bos en Lommer,52.3781,4.85682,Entire home/apt,2,1,1,5,110.0,4,31,True,0,0,4.93,True,55.0,440.0,0.08,0.1,0.17,4.99,0.0,550.0
1859,28887550,0.67,True,Watergraafsmeer,52.35336,4.92818,Entire home/apt,4,2,2,12,215.0,5,28,True,0,0,5.0,True,53.75,1075.0,0.1,0.22,0.2,4.99,0.0,952.3972602739726
1860,28902322,0.5,True,De Baarsjes - Oud-West,52.37177,4.87368,Entire home/apt,2,1,1,6,115.0,28,30,True,0,0,5.0,True,57.5,3220.0,0.05,0.11,0.17,4.99,0.0,604.3835616438356
1861,28924243,,True,Geuzenveld - Slotermeer,52.38044,4.83816,Entire home/apt,2,1,1,3,90.0,3,14,True,0,0,4.79,True,45.0,270.0,0.04,0.12,0.16,4.99,0.0,450.0
1862,28946381,0.8,True,Centrum-Oost,52.37405,4.9063,Private room,2,1,1,1,76.0,1,1125,True,0,9,4.7,True,38.0,76.0,0.04,0.13,0.17,4.99,0.0297029702970297,431.48514851485146
1863,28946914,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36251,4.9411,Entire home/apt,2,1,1,6,120.0,3,1125,True,0,0,5.0,True,60.0,360.0,0.07,0.13,0.18,4.99,0.0,600.0
1864,28970533,1.0,True,Oostelijk Havengebied - Indische Buurt,52.37628,4.93929,Entire home/apt,2,1,1,21,469.0,1,1125,True,14,0,4.36,True,234.5,469.0,0.09,0.24,0.26,10.99,0.6296296296296297,2787.5308641975307
1865,28973269,,True,Zuid,52.3534,4.86534,Private room,3,1,2,5,129.0,3,5,True,0,0,4.86,True,43.0,387.0,0.08,0.15,0.16,4.99,0.0,645.0
1866,28983337,1.0,True,De Baarsjes - Oud-West,52.36034,4.86364,Entire home/apt,4,2,3,11,204.0,31,1125,True,0,0,4.95,True,51.0,6324.0,0.09,0.22,0.24,4.99,0.0,1017.7397260273973
1867,28984522,,True,Slotervaart,52.36082,4.8238,Entire home/apt,2,1,1,7,90.0,3,4,True,0,0,5.0,True,45.0,270.0,0.07,0.13,0.15,4.99,0.0,450.0
1868,29046160,1.0,True,De Baarsjes - Oud-West,52.36393,4.87508,Private room,2,1,2,10,189.0,4,31,True,4,1,4.84,True,94.5,756.0,0.08,0.13,0.11,4.99,0.059490084985835696,943.7252124645893
1869,29071896,0.63,True,Westerpark,52.3824,4.87273,Entire home/apt,2,1,1,8,160.0,10,30,True,0,0,4.87,True,80.0,1600.0,0.07,0.23,0.19,4.99,0.43561643835616437,675.6164383561644
1870,29116941,,True,Centrum-Oost,52.36769,4.89981,Entire home/apt,4,2,3,13,300.0,3,45,True,0,0,4.96,True,75.0,900.0,0.12,0.17,0.25,4.99,0.0,1584.9315068493152
1871,29181440,0.5700000000000001,True,De Pijp - Rivierenbuurt,52.35646,4.88986,Entire home/apt,7,4,3,13,300.0,3,12,True,0,0,5.0,True,42.86,900.0,0.13,0.29,0.21,4.99,0.0,1685.164383561644
1872,29251403,0.84,True,Centrum-Oost,52.36939,4.90386,Private room,2,1,1,1,81.0,3,90,True,5,5,4.54,True,40.5,243.0,0.04,0.12,0.16,4.99,0.29041095890410956,457.56164383561645
1873,29256776,,True,De Pijp - Rivierenbuurt,52.35272,4.90364,Entire home/apt,4,2,2,10,250.0,3,1125,True,0,0,5.0,True,62.5,750.0,0.08,0.29,0.18,4.99,0.0,1250.0
1874,29268359,0.9099999999999999,True,Centrum-Oost,52.37032,4.90575,Private room,2,1,1,5,91.0,3,1125,True,7,4,4.51,True,45.5,273.0,0.05,0.12,0.16,4.99,0.3088235294117647,500.69117647058823
1875,29275106,0.4,True,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,4,2,3,8,275.0,5,1125,True,0,0,5.0,True,68.75,1375.0,0.08,0.19,0.24,4.99,0.054945054945054944,1442.3992673992675
1876,29302592,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36777,4.93385,Entire home/apt,6,3,3,13,419.0,1,1125,True,9,5,3.97,True,69.83,419.0,0.11,0.16,0.24,10.99,0.5697674418604651,2617.1511627906975
1877,29304751,0.98,True,Oud-Noord,52.39666,4.91655,Entire home/apt,4,2,3,13,225.0,4,30,True,0,0,4.94,True,56.25,900.0,0.09,0.07,0.16,4.99,0.0,1125.0
1878,29307344,,True,Westerpark,52.37506,4.86475,Entire home/apt,2,1,2,7,100.0,4,21,True,0,0,5.0,True,50.0,400.0,0.06,0.16,0.17,4.99,0.0,500.0
1879,29335948,1.0,True,Slotervaart,52.34908,4.8416,Entire home/apt,2,1,1,7,149.0,6,1125,True,0,1,5.0,True,74.5,894.0,0.07,0.12,0.18,4.99,0.0,745.0
1880,29350469,0.0,True,Noord-West,52.40865,4.92418,Entire home/apt,4,2,3,6,175.0,7,27,True,0,0,5.0,True,43.75,1225.0,0.06,0.24,0.23,4.99,0.1095890410958904,889.7260273972603
1881,29350903,0.83,True,De Pijp - Rivierenbuurt,52.35332,4.89381,Private room,2,1,2,6,120.0,3,1125,True,2,1,4.7,True,60.0,360.0,0.06,0.21,0.2,4.99,0.3041095890410959,600.3972602739726
1882,29389947,,True,Oostelijk Havengebied - Indische Buurt,52.36704,4.93206,Entire home/apt,3,2,3,8,140.0,5,21,True,0,0,4.71,True,46.67,700.0,0.06,0.17,0.13,4.99,0.0,700.0
1883,29435883,1.0,True,Watergraafsmeer,52.35321,4.94144,Entire home/apt,4,2,3,4,130.0,4,1125,True,0,0,5.0,True,32.5,520.0,0.04,0.18,0.17,4.99,0.0,755.4794520547945
1884,29456107,1.0,True,Oud-Noord,52.38813,4.90905,Entire home/apt,4,2,2,15,246.0,5,30,True,0,0,5.0,True,61.5,1230.0,0.09,0.15,0.3,4.99,0.019178082191780823,1220.4246575342465
1885,29456931,,True,Westerpark,52.3866,4.88288,Entire home/apt,4,2,3,24,540.0,3,5,True,0,0,4.77,True,135.0,1620.0,0.08,0.29,0.31,10.99,0.8410958904109589,2702.4383561643835
1886,29471672,,True,Centrum-West,52.37267,4.87725,Hotel room,4,2,3,17,270.0,1,1125,True,0,0,,True,67.5,270.0,0.06,0.23,0.21,4.99,0.0,1350.0
1887,29477986,0.96,True,Centrum-Oost,52.3678,4.92339,Private room,2,1,1,11,116.0,3,1125,True,2,7,4.97,True,58.0,348.0,0.07,0.14,0.21,4.99,0.021917808219178082,566.3013698630137
1888,29568363,0.76,True,Centrum-West,52.38285,4.88322,Private room,1,1,1,10,59.0,5,30,True,0,0,4.62,True,59.0,295.0,0.06,0.15,0.16,2.99,0.40821917808219177,285.43835616438355
1889,29578670,0.4100000000000001,True,De Pijp - Rivierenbuurt,52.3571,4.88909,Entire home/apt,2,1,1,11,160.0,4,1125,True,0,0,4.71,True,80.0,640.0,0.07,0.17,0.21,4.99,0.4136986301369863,800.0
1890,29648361,0.55,True,Centrum-West,52.37719,4.89296,Private room,2,1,1,3,199.0,2,30,True,1,1,4.69,True,99.5,398.0,0.08,0.14,0.24,4.99,0.0,1000.0
1891,29668487,1.0,True,De Baarsjes - Oud-West,52.36203,4.87407,Entire home/apt,4,2,4,25,850.0,4,20,True,3,0,4.52,True,212.5,3400.0,0.13,0.18,0.29,10.99,0.049315068493150684,4891.095890410959
1892,29678104,0.54,True,Watergraafsmeer,52.35348,4.9451,Entire home/apt,3,2,1,7,129.0,4,60,True,0,0,4.86,True,43.0,516.0,0.05,0.12,0.17,4.99,0.0,645.2191780821918
1893,29678352,1.0,True,De Pijp - Rivierenbuurt,52.34257,4.89527,Entire home/apt,4,2,3,12,340.0,3,30,True,0,0,5.0,True,85.0,1020.0,0.13,0.21,0.25,4.99,0.0273972602739726,1700.0
1894,29705321,0.97,True,De Baarsjes - Oud-West,52.361416,4.86674,Private room,4,1,2,7,171.0,3,1125,True,3,7,4.99,True,42.75,513.0,0.08,0.18,0.19,4.99,0.1780821917808219,853.4931506849315
1895,29730599,1.0,True,Watergraafsmeer,52.35645,4.93407,Entire home/apt,4,2,2,9,285.0,4,14,True,0,0,5.0,True,71.25,1140.0,0.06,0.2,0.3,4.99,0.0,1472.3972602739725
1896,29750219,,True,Watergraafsmeer,52.33857,4.91858,Entire home/apt,2,1,1,1,80.0,3,25,True,0,0,4.67,True,40.0,240.0,0.04,0.08,0.15,4.99,0.0,433.6027397260274
1897,29795660,1.0,True,Bos en Lommer,52.38092,4.86146,Entire home/apt,2,1,1,2,120.0,4,120,True,0,0,5.0,True,60.0,480.0,0.07,0.13,0.16,4.99,0.021917808219178082,617.3424657534247
1898,29845284,0.7600000000000001,True,Centrum-West,52.38748,4.8882,Private room,2,1,2,7,115.0,3,1125,True,3,3,4.97,True,57.5,345.0,0.07,0.13,0.17,4.99,0.1643835616438356,628.1917808219179
1899,29845425,0.64,True,Centrum-West,52.37767,4.8928,Private room,4,1,2,13,278.0,1,1125,True,5,3,4.44,True,69.5,278.0,0.08,0.26,0.25,4.99,0.08974358974358974,1996.5384615384614
1900,29868977,1.0,True,Noord-Oost,52.40393,4.94149,Private room,3,1,2,2,86.0,3,14,True,1,5,4.89,True,28.67,258.0,0.05,0.11,0.16,4.99,0.25205479452054796,465.90410958904107
1901,29919168,1.0,True,Watergraafsmeer,52.353,4.93819,Private room,2,1,2,8,99.0,3,14,True,4,1,4.97,True,49.5,297.0,0.05,0.14,0.15,4.99,0.7534246575342466,549.4931506849315
1902,29919544,1.0,True,Watergraafsmeer,52.35229,4.93761,Private room,2,1,1,3,100.0,3,1125,True,7,1,4.96,True,50.0,300.0,0.05,0.15,0.18,4.99,0.7342465753424657,527.7534246575342
1903,29953708,0.25,True,De Pijp - Rivierenbuurt,52.3578,4.90303,Entire home/apt,4,2,2,13,457.0,3,1125,True,10,0,4.37,True,114.25,1371.0,0.08,0.29,0.22,10.99,0.2328767123287671,1783.150684931507
1904,29959998,0.0,True,De Pijp - Rivierenbuurt,52.34282,4.8952,Entire home/apt,2,1,2,4,130.0,20,1125,True,0,0,5.0,True,65.0,2600.0,0.06,0.12,0.2,4.99,0.0958904109589041,650.0
1905,29961732,0.06,True,De Pijp - Rivierenbuurt,52.35477,4.89571,Entire home/apt,4,2,4,9,231.0,3,8,True,0,0,5.0,True,57.75,693.0,0.06,0.23,0.22,4.99,0.0,1253.4246575342465
1906,30030055,0.2,True,Oud-Oost,52.358418,4.924475,Entire home/apt,2,1,1,8,189.0,2,20,True,1,0,5.0,True,94.5,378.0,0.05,0.15,0.25,4.99,0.038461538461538464,945.0
1907,30041745,1.0,True,De Baarsjes - Oud-West,52.37002,4.85277,Private room,2,1,1,2,79.0,3,1125,True,20,3,4.26,True,39.5,237.0,0.05,0.13,0.14,4.99,0.20192307692307693,472.59615384615387
1908,30042149,1.0,True,De Baarsjes - Oud-West,52.37039,4.85395,Private room,2,1,1,4,78.0,3,1125,True,7,1,4.32,True,39.0,234.0,0.05,0.09,0.15,4.99,0.11538461538461539,471.3942307692308
1909,30100534,1.0,True,Oud-Oost,52.35981,4.91453,Private room,1,1,1,4,65.0,2,5,True,3,3,4.640000000000001,True,65.0,130.0,0.06,0.14,0.16,2.99,0.13636363636363635,325.0
1910,30108002,0.67,True,Noord-Oost,52.40935,4.92851,Entire home/apt,4,2,3,6,179.0,3,30,True,0,1,5.0,True,44.75,537.0,0.08,0.17,0.24,4.99,0.5205479452054794,917.054794520548
1911,30140860,0.55,True,Zuid,52.35372,4.87803,Private room,2,1,1,10,120.0,3,1125,True,0,4,4.89,True,60.0,360.0,0.07,0.09,0.14,4.99,0.15789473684210525,614.9030470914128
1912,30141051,0.52,True,Zuid,52.35493,4.88012,Private room,2,1,1,9,108.0,3,31,True,1,2,4.89,True,54.0,324.0,0.07,0.15,0.16,4.99,0.013850415512465374,584.1828254847645
1913,30142159,,True,Westerpark,52.38352,4.8794,Entire home/apt,4,2,2,14,250.0,2,1125,True,0,0,4.76,True,62.5,500.0,0.12,0.28,0.16,4.99,0.0,1250.0
1914,30152254,0.0,True,Oud-Oost,52.3565,4.91704,Entire home/apt,2,1,1,9,150.0,4,30,True,0,0,,True,75.0,600.0,0.09,0.11,0.19,4.99,0.0,750.0
1915,30169743,0.63,True,Centrum-Oost,52.3712,4.911,Entire home/apt,6,3,3,30,757.0,1,1125,True,19,1,3.5700000000000003,True,126.17,757.0,0.09,0.29,0.29,10.99,0.6103896103896104,3567.9220779220777
1916,30202932,1.0,True,De Baarsjes - Oud-West,52.36639,4.8601,Private room,2,1,2,1,75.0,3,1125,True,0,5,4.88,True,37.5,225.0,0.06,0.12,0.16,4.99,0.31955922865013775,375.3443526170799
1917,30251394,0.88,True,De Baarsjes - Oud-West,52.36489,4.86007,Entire home/apt,2,1,1,12,178.0,3,22,True,3,1,5.0,True,89.0,534.0,0.06,0.19,0.19,4.99,0.04657534246575343,780.8082191780821
1918,30261748,1.0,True,Oud-Oost,52.35585,4.9094,Private room,4,1,2,7,162.0,3,30,True,3,3,4.69,True,40.5,486.0,0.09,0.15,0.19,4.99,0.4301369863013699,905.1369863013699
1919,30264925,0.6699999999999999,True,Centrum-West,52.37252,4.89583,Private room,2,1,1,9,136.0,2,1125,True,4,4,4.71,True,68.0,272.0,0.05,0.16,0.15,4.99,0.2403846153846154,750.0
1920,30265278,1.0,True,Centrum-West,52.37106,4.89581,Private room,2,1,1,9,136.0,1,1125,True,0,4,4.79,True,68.0,136.0,0.08,0.17,0.14,4.99,0.2524271844660194,750.0
1921,30265387,,True,Oostelijk Havengebied - Indische Buurt,52.36433,4.9373,Entire home/apt,2,1,1,7,150.0,4,1125,True,0,0,4.71,True,75.0,600.0,0.09,0.12,0.21,4.99,0.0,750.0
1922,30282572,0.44,True,De Baarsjes - Oud-West,52.37284,4.87271,Entire home/apt,2,1,2,3,131.0,3,1125,True,0,3,4.95,True,65.5,393.0,0.07,0.18,0.19,4.99,0.0,625.5479452054794
1923,30356862,0.85,True,Centrum-West,52.37318,4.88985,Entire home/apt,5,3,2,14,446.0,3,90,True,18,1,4.42,True,89.2,1338.0,0.11,0.2,0.28,10.99,0.8904109589041096,2327.1917808219177
1924,30359891,0.0,True,Zuid,52.35697,4.85934,Entire home/apt,4,2,2,7,195.0,4,30,True,1,0,4.92,True,48.75,780.0,0.06,0.15,0.21,4.99,0.00821917808219178,975.0
1925,30371430,0.68,True,Westerpark,52.37831,4.86941,Entire home/apt,3,2,1,3,120.0,3,1125,True,6,0,4.67,True,40.0,360.0,0.07,0.17,0.2,4.99,0.01643835616438356,603.6986301369863
1926,30394912,0.52,True,Centrum-West,52.38075,4.88625,Private room,2,1,1,22,557.0,3,30,True,8,0,4.4799999999999995,True,278.5,1671.0,0.1,0.17,0.36,10.99,0.030136986301369864,2343.8630136986303
1927,30395086,1.0,True,Oud-Noord,52.39706,4.90492,Entire home/apt,4,2,3,18,426.0,1,1125,True,1,0,3.38,True,106.5,426.0,0.1,0.21,0.34,10.99,0.4767123287671233,2461.4520547945203
1928,30453053,0.75,True,Oostelijk Havengebied - Indische Buurt,52.36422,4.93679,Entire home/apt,2,1,3,3,130.0,5,30,True,0,0,4.83,True,65.0,650.0,0.06,0.17,0.17,4.99,0.030136986301369864,682.3561643835617
1929,30456037,0.43,True,De Pijp - Rivierenbuurt,52.35276,4.89862,Entire home/apt,4,2,3,3,120.0,6,18,True,0,0,5.0,True,30.0,720.0,0.08,0.19,0.18,4.99,0.03561643835616438,696.027397260274
1930,30467382,0.24,True,Zuid,52.35438,4.86322,Entire home/apt,6,3,4,23,650.0,3,7,True,0,0,4.28,True,108.33,1950.0,0.13,0.27,0.3,10.99,0.04657534246575343,3273.2876712328766
1931,30505312,0.1,True,Oud-Noord,52.39614,4.91603,Entire home/apt,4,2,1,5,138.0,2,1125,True,1,0,4.87,True,34.5,276.0,0.07,0.11,0.18,4.99,0.35294117647058826,740.0
1932,30551730,1.0,True,De Pijp - Rivierenbuurt,52.3544,4.88679,Private room,4,1,3,5,359.0,2,1125,True,7,8,4.98,True,89.75,718.0,0.09,0.15,0.21,4.99,0.28846153846153844,1961.5384615384614
1933,30562707,,True,Oud-Oost,52.3603,4.92601,Entire home/apt,2,1,1,8,180.0,5,22,True,0,0,5.0,True,90.0,900.0,0.08,0.22,0.19,4.99,0.0,900.0
1934,30691249,,True,De Pijp - Rivierenbuurt,52.35477,4.90233,Entire home/apt,2,1,1,8,110.0,3,1125,True,0,0,5.0,True,55.0,330.0,0.07,0.15,0.19,4.99,0.0,550.0
1935,30757070,1.0,True,Noord-Oost,52.38883,4.95662,Entire home/apt,4,2,5,7,177.0,3,30,True,0,0,4.82,True,44.25,531.0,0.08,0.16,0.19,4.99,0.0,885.0
1936,30762384,1.0,True,Centrum-Oost,52.37695,4.90782,Entire home/apt,4,2,2,8,274.0,1,1125,True,10,5,4.87,True,68.5,274.0,0.05,0.29,0.25,4.99,0.9130434782608695,2868.641304347826
1937,30762441,0.9199999999999999,True,Centrum-Oost,52.37847,4.90756,Entire home/apt,5,3,3,15,473.0,1,1125,True,11,25,4.05,True,94.6,473.0,0.15,0.25,0.26,10.99,0.956989247311828,3439.8924731182797
1938,30765293,0.71,True,Noord-West,52.40417,4.91631,Entire home/apt,4,2,2,5,120.0,3,10,True,0,0,5.0,True,30.0,360.0,0.06,0.14,0.19,4.99,0.0,600.0
1939,30814294,0.96,True,De Baarsjes - Oud-West,52.36535,4.87496,Shared room,2,1,1,17,288.0,2,90,True,2,4,4.85,True,144.0,576.0,0.06,0.21,0.26,4.99,0.05521472392638037,1301.3803680981596
1940,30855167,0.4,True,Bos en Lommer,52.37944,4.85925,Entire home/apt,4,2,2,1,130.0,7,30,True,0,0,4.86,True,32.5,910.0,0.05,0.12,0.18,4.99,0.0,650.0
1941,30872076,0.0,True,De Pijp - Rivierenbuurt,52.35726,4.88758,Entire home/apt,2,1,1,7,150.0,4,25,True,7,0,4.72,True,75.0,600.0,0.07,0.09,0.18,4.99,0.7835616438356164,766.986301369863
1942,30901852,0.96,True,De Pijp - Rivierenbuurt,52.35161,4.89049,Entire home/apt,2,1,1,3,94.0,7,7,True,0,0,4.87,True,47.0,658.0,0.06,0.11,0.15,4.99,0.0,470.0
1943,30905786,0.78,True,Centrum-West,52.37317,4.88255,Hotel room,2,1,1,6,179.0,2,1125,True,0,1,5.0,True,89.5,358.0,0.06,0.18,0.18,4.99,0.35502958579881655,1122.4704142011835
1944,30905979,0.68,True,Centrum-West,52.37372,4.88074,Hotel room,2,1,1,10,172.0,2,1125,True,0,2,4.98,True,86.0,344.0,0.06,0.2,0.19,4.99,0.36901408450704226,1015.3521126760563
1945,30928188,0.88,True,Centrum-Oost,52.37557,4.92019,Entire home/apt,4,2,3,17,325.0,2,14,True,3,3,4.91,True,81.25,650.0,0.12,0.06,0.08,4.99,0.6440677966101694,1841.593220338983
1946,30933786,0.56,True,Westerpark,52.38236,4.86899,Entire home/apt,4,2,2,11,190.0,4,1125,True,0,0,4.9,True,47.5,760.0,0.07,0.15,0.21,4.99,0.0,950.0
1947,30946085,1.0,True,Centrum-West,52.36847,4.8876,Entire home/apt,4,2,4,12,297.0,3,1125,True,0,1,5.0,True,74.25,891.0,0.13,0.32,0.26,4.99,0.049315068493150684,2128.931506849315
1948,31050856,1.0,True,Westerpark,52.38319,4.876584,Entire home/apt,4,2,4,9,310.0,4,30,True,0,0,5.0,True,77.5,1240.0,0.05,0.2,0.22,4.99,0.0,1552.1917808219177
1949,31064558,0.71,True,Centrum-West,52.37615,4.892,Private room,3,1,2,1,108.0,2,1125,True,2,5,4.83,True,36.0,216.0,0.07,0.16,0.19,4.99,0.3333333333333333,683.3333333333334
1950,31072230,0.9300000000000002,True,Centrum-West,52.37202,4.88737,Private room,3,1,2,10,243.0,2,1125,True,1,2,4.92,True,81.0,486.0,0.08,0.14,0.21,4.99,0.7692307692307693,1483.4615384615386
1951,31086086,0.79,True,Centrum-West,52.37139,4.87486,Entire home/apt,4,2,2,23,400.0,3,1125,True,2,1,4.67,True,100.0,1200.0,0.08,0.18,0.25,10.99,0.12602739726027398,1784.7945205479452
1952,31095874,1.0,True,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2,4,16,500.0,1,1125,True,0,3,4.550000000000001,True,125.0,500.0,0.1,0.31,0.33,10.99,0.0,2680.232558139535
1953,31100723,0.020000000000000018,True,De Pijp - Rivierenbuurt,52.35666,4.89785,Entire home/apt,3,2,2,13,223.0,3,1125,True,2,1,4.84,True,74.33,669.0,0.07,0.2,0.27,4.99,0.005494505494505495,1002.4725274725274
1954,31110035,0.0,True,Oud-Noord,52.38481,4.91342,Private room,2,1,1,7,122.0,1,30,True,4,2,4.92,True,61.0,122.0,0.04,0.15,0.17,4.99,0.71875,850.0
1955,31150995,1.0,True,Noord-West,52.41121,4.90171,Private room,4,1,2,8,286.0,3,1125,True,14,0,4.86,True,71.5,858.0,0.09,0.23,0.31,4.99,0.12179487179487179,1466.6666666666667
1956,31164355,0.84,True,Zuid,52.35654,4.8591,Entire home/apt,4,2,4,16,250.0,3,14,True,0,1,5.0,True,62.5,750.0,0.14,0.25,0.21,4.99,0.0,1660.9315068493152
1957,31164874,1.0,True,IJburg - Zeeburgereiland,52.36193,4.97917,Entire home/apt,4,2,3,17,400.0,3,10,True,0,2,5.0,True,100.0,1200.0,0.03,0.13,0.27,10.99,0.0,2000.0
1958,31196431,0.83,True,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1,1,7,175.0,3,5,True,5,1,4.9,True,87.5,525.0,0.07,0.2,0.18,4.99,0.7616438356164383,813.5479452054794
1959,31234848,0.42999999999999994,True,De Pijp - Rivierenbuurt,52.3446,4.90005,Entire home/apt,3,2,1,7,138.0,2,1125,True,1,2,4.74,True,46.0,276.0,0.07,0.17,0.18,4.99,0.5789473684210527,697.3684210526316
1960,31352081,0.4,True,Centrum-West,52.38367,4.88812,Entire home/apt,4,2,2,16,480.0,3,35,True,0,0,4.46,True,120.0,1440.0,0.08,0.16,0.26,10.99,0.3232876712328767,2397.0
